id,source,dateTimeOcurred,nercRegion,areaAffected,disturbanceType,energyLossInMegaWatts,numCustomersAffected,restorationDateTime
178,2011_Annual_Summary.xls,Mon Jul 11 14:27:00 EDT 2011,[RFC],"Indiana, Michigan, Ohio",UNK,120000,,Tue Jul 12 15:50:00 EDT 2011
179,2011_Annual_Summary.xls,Tue Jul 12 12:00:00 EDT 2011,[NPCC],Maine,N/A,0,,Tue Jul 12 12:00:00 EDT 2011
180,2011_Annual_Summary.xls,Tue Jul 12 20:20:00 EDT 2011,[WECC],California,UNK,,,Tue Jul 12 21:30:00 EDT 2011
181,2011_Annual_Summary.xls,Wed Jul 13 17:19:00 EDT 2011,[WECC],"Pueblo, Colorado",580,,,Wed Jul 13 22:03:00 EDT 2011
182,2011_Annual_Summary.xls,Thu Jul 14 11:00:00 EDT 2011,[TRE],Texas,0,0,,Thu Jul 14 19:00:00 EDT 2011
183,2011_Annual_Summary.xls,Mon Jul 18 17:00:00 EDT 2011,[RFC],Southeast Michigan,N/A,197166,,Sun Jul 24 13:30:00 EDT 2011
184,2011_Annual_Summary.xls,Tue Jul 19 11:45:00 EDT 2011,[NPCC],Maine,N/A,,,Tue Jul 19 15:00:00 EDT 2011
185,2011_Annual_Summary.xls,Wed Jul 20 09:10:00 EDT 2011,[WECC],"Frederickson Substation, Washington",N/A,,,Wed Jul 20 16:30:00 EDT 2011
186,2011_Annual_Summary.xls,Thu Jul 21 12:32:00 EDT 2011,[RFC],"Lower Peninsula, Michigan","8,881",,,Fri Jul 22 06:30:00 EDT 2011
187,2011_Annual_Summary.xls,Thu Jul 21 13:00:00 EDT 2011,[SERC],"Springfield, Illinois",N/A,,,Thu Jul 21 15:00:00 EDT 2011
188,2011_Annual_Summary.xls,Fri Jul 22 11:00:00 EDT 2011,[NPCC],"Upstate, New York",N/A,,,Fri Jul 22 18:00:00 EDT 2011
189,2011_Annual_Summary.xls,Fri Jul 22 11:34:00 EDT 2011,[RFC],Ohio,206,23000,,Fri Jul 22 17:26:00 EDT 2011
190,2011_Annual_Summary.xls,Sat Jul 23 02:30:00 EDT 2011,[RFC],Illinois,UNK,169000,,Sun Jul 24 09:00:00 EDT 2011
191,2011_Annual_Summary.xls,Sun Jul 24 14:34:00 EDT 2011,[NPCC],"Southern, New Hampshire",0,0,,Sun Jul 24 15:47:00 EDT 2011
192,2011_Annual_Summary.xls,Tue Jul 26 12:01:00 EDT 2011,[SPP],"Backup Control Center, Oklahoma",0,0,,Tue Jul 26 12:01:00 EDT 2011
193,2011_Annual_Summary.xls,Wed Jul 27 12:07:00 EDT 2011,[WECC],"Fife, Washington",N/A,,,Wed Jul 27 12:08:00 EDT 2011
194,2011_Annual_Summary.xls,Thu Jul 28 07:26:00 EDT 2011,[SERC],"Daviess County, Kentucky",N/A,,,Fri Jul 29 07:26:00 EDT 2011
195,2011_Annual_Summary.xls,Thu Jul 28 00:14:00 EDT 2011,[RFC],"Entire ComEd Territory, Indiana",UNK,201000,,Fri Jul 29 12:00:00 EDT 2011
196,2011_Annual_Summary.xls,Thu Jul 28 13:32:00 EDT 2011,[RFC],Indiana  ,N/A,,,Thu Jul 28 13:32:00 EDT 2011
197,2011_Annual_Summary.xls,Thu Jul 28 19:25:00 EDT 2011,[WECC],"Spanaway, Washington",N/A,,,Thu Jul 28 19:25:00 EDT 2011
198,2011_Annual_Summary.xls,Fri Jul 29 11:46:00 EDT 2011,[WECC],"Fredrickson, Washington",N/A,,,Fri Jul 29 17:00:00 EDT 2011
199,2011_Annual_Summary.xls,Fri Jul 29 20:45:00 EDT 2011,[RFC],Central New Jersey,N/A,67900,,Mon Aug 01 04:24:00 EDT 2011
201,2011_Annual_Summary.xls,Mon Aug 01 15:00:00 EDT 2011,[TRE],Texas,0,0,,Fri Aug 05 19:00:00 EDT 2011
202,2011_Annual_Summary.xls,Mon Aug 01 14:18:00 EDT 2011,[WECC],"Jefferson, Oregon",N/A,,,Mon Aug 01 14:18:00 EDT 2011
203,2011_Annual_Summary.xls,Tue Aug 02 21:30:00 EDT 2011,[RFC],"Northeast, Illinois",UNK,71500,,Wed Aug 03 19:00:00 EDT 2011
204,2011_Annual_Summary.xls,Tue Aug 02 10:15:00 EDT 2011,[SPP],Oklahoma,N/A,,,Wed Aug 03 09:16:00 EDT 2011
205,2011_Annual_Summary.xls,Wed Aug 03 10:00:00 EDT 2011,[NPCC],Western New York,675,,,Fri Aug 19 10:00:00 EDT 2011
206,2011_Annual_Summary.xls,Wed Aug 03 16:30:00 EDT 2011,[SPP],Central Arkansas,0,0,,Wed Aug 03 21:00:00 EDT 2011
207,2011_Annual_Summary.xls,Wed Aug 03 16:29:00 EDT 2011,[SPP],Northeast Oklahoma,300,,,Wed Aug 03 23:40:00 EDT 2011
208,2011_Annual_Summary.xls,Thu Aug 04 10:30:00 EDT 2011,[SPP],"Arkansas, Oklahoma, Texas",N/A,,,Thu Aug 04 16:00:00 EDT 2011
209,2011_Annual_Summary.xls,Mon Aug 08 09:30:00 EDT 2011,[RFC],"Greene County, Ohio",0,0,,Mon Aug 08 09:30:00 EDT 2011
210,2011_Annual_Summary.xls,Mon Aug 08 20:58:00 EDT 2011,[SPP],Northern and Central Oklahoma,N/A,54000,,Wed Aug 10 16:30:00 EDT 2011
211,2011_Annual_Summary.xls,Mon Aug 08 19:36:00 EDT 2011,[SPP],Oklahoma,92,14500,,Tue Aug 09 12:00:00 EDT 2011
212,2011_Annual_Summary.xls,Mon Aug 08 09:35:00 EDT 2011,[WECC],"Collins Substation, Washington",N/A,,,Mon Aug 08 16:00:00 EDT 2011
213,2011_Annual_Summary.xls,Tue Aug 09 10:26:00 EDT 2011,[WECC],"Polk Substation, Tacoma, Washington",N/A,,,Tue Aug 09 17:00:00 EDT 2011
214,2011_Annual_Summary.xls,Sat Aug 13 16:41:00 EDT 2011,[SERC],Kentucky,UNK,181700,,Sun Aug 14 19:00:00 EDT 2011
215,2011_Annual_Summary.xls,Mon Aug 15 02:05:00 EDT 2011,[WECC],Utah,0,0,,Mon Aug 15 03:40:00 EDT 2011
216,2011_Annual_Summary.xls,Thu Aug 18 09:51:00 EDT 2011,[WECC],"Collins Substation, Washington",N/A,,,Thu Aug 18 16:00:00 EDT 2011
217,2011_Annual_Summary.xls,Sat Aug 20 17:42:00 EDT 2011,[RFC],Southeastern Michigan,254,65000,,Tue Aug 23 20:00:00 EDT 2011
218,2011_Annual_Summary.xls,Sun Aug 21 22:45:00 EDT 2011,,Puerto Rico,"2,200",931000,,Tue Aug 23 22:45:00 EDT 2011
219,2011_Annual_Summary.xls,Mon Aug 22 10:05:00 EDT 2011,[WECC],"Collins Substation, Washington",N/A,,,Mon Aug 22 16:00:00 EDT 2011
220,2011_Annual_Summary.xls,Tue Aug 23 13:51:00 EDT 2011,[RFC],Virginia,0,0,,Tue Aug 23 13:51:00 EDT 2011
221,2011_Annual_Summary.xls,Tue Aug 23 10:30:00 EDT 2011,[SPP],"Southeastern New Mexico,  Texas Panhandle",0,0,,Tue Aug 23 16:54:00 EDT 2011
222,2011_Annual_Summary.xls,Tue Aug 23 15:43:00 EDT 2011,[TRE],Texas,0,0,,Tue Aug 23 19:00:00 EDT 2011
223,2011_Annual_Summary.xls,Wed Aug 24 13:20:00 EDT 2011,[TRE],Texas,0,0,,Mon Aug 29 19:00:00 EDT 2011
224,2011_Annual_Summary.xls,Wed Aug 24 07:45:00 EDT 2011,[TRE],"Houston area, Texas",485,79000,,Thu Aug 25 06:00:00 EDT 2011
225,2011_Annual_Summary.xls,Wed Aug 24 14:51:00 EDT 2011,[SPP],"Arkansas, Louisiana, Texas",N/A,53064,,Wed Aug 24 22:00:00 EDT 2011
226,2011_Annual_Summary.xls,Thu Aug 25 00:01:00 EDT 2011,[NPCC],Maine,0,0,,Thu Aug 25 00:01:00 EDT 2011
227,2011_Annual_Summary.xls,Thu Aug 25 00:30:00 EDT 2011,[RFC],"Cleveland area, Ohio",N/A,107833,,Sun Aug 28 20:00:00 EDT 2011
228,2011_Annual_Summary.xls,Fri Aug 26 00:30:00 EDT 2011,[RFC],Pennsylvania,N/A,200717,,Sun Aug 28 00:30:00 EDT 2011
229,2011_Annual_Summary.xls,Sat Aug 27 23:05:00 EDT 2011,[RFC],District of Columbia; Maryland,N/A,220000,,Mon Aug 29 15:30:00 EDT 1977
230,2011_Annual_Summary.xls,Sat Aug 27 23:00:00 EDT 2011,[RFC],Maryland,UNK,108000,,Mon Aug 29 08:00:00 EDT 2011
231,2011_Annual_Summary.xls,Sat Aug 27 22:00:00 EDT 2011,[RFC],Southern New Jersey,320,140000,,Mon Aug 29 16:00:00 EDT 2011
232,2011_Annual_Summary.xls,Sat Aug 27 22:00:00 EDT 2011,[RFC],Pennsylvania,N/A,264000,,Mon Aug 29 22:00:00 EDT 2011
233,2011_Annual_Summary.xls,Sat Aug 27 20:30:00 EDT 2011,[RFC],Maryland,"1,114",760113,,Sun Sep 04 23:30:00 EDT 2011
234,2011_Annual_Summary.xls,Sat Aug 27 13:00:00 EDT 2011,[RFC],Delaware; Maryland,N/A,165000,,Mon Aug 29 13:00:00 EDT 2011
235,2011_Annual_Summary.xls,Sat Aug 27 19:00:00 EDT 2011,[SERC],Eastern North Carolina,200,136000,,Mon Aug 29 13:31:00 EDT 2011
236,2011_Annual_Summary.xls,Sat Aug 27 10:33:00 EDT 2011,[SERC],North Carolina; Virginia,UNK,1000000,,Mon Aug 29 14:00:00 EDT 2011
237,2011_Annual_Summary.xls,Sat Aug 27 02:57:00 EDT 2011,[SERC],Eastern North Carolina,UNK,285465,,Mon Aug 29 23:30:00 EDT 2011
238,2011_Annual_Summary.xls,Sat Aug 27 02:00:00 EDT 2011,[SERC],Wilson County North Carolina,2,1200,,Sat Aug 27 05:15:00 EDT 2011
239,2011_Annual_Summary.xls,Sun Aug 28 12:30:00 EDT 2011,[NPCC],New York,N/A,116000,,Sun Aug 28 12:31:00 EDT 2011
240,2011_Annual_Summary.xls,Sun Aug 28 12:10:00 EDT 2011,[NPCC],Eastern Massachusetts,N/A,50000,,Sun Aug 28 12:11:00 EDT 2011
241,2011_Annual_Summary.xls,Sun Aug 28 09:42:00 EDT 2011,[NPCC],Eastern New York,N/A,100000,,Tue Aug 30 00:01:00 EDT 2011
242,2011_Annual_Summary.xls,Sun Aug 28 07:40:00 EDT 2011,[NPCC],Southwest Connecticut,N/A,158000,,Mon Aug 29 07:40:00 EDT 2011
243,2011_Annual_Summary.xls,Sun Aug 28 07:00:00 EDT 2011,[NPCC],New York,UNK,99700,,Sat Sep 03 00:01:00 EDT 2011
244,2011_Annual_Summary.xls,Sun Aug 28 05:01:00 EDT 2011,[NPCC],Borough's and Westshester County New York,N/A,50000,,Sat Sep 03 05:01:00 EDT 2011
245,2011_Annual_Summary.xls,Sun Aug 28 05:00:00 EDT 2011,[NPCC],"Long Island, New York",UNK,152261,,Tue Aug 30 05:00:00 EDT 2011
246,2011_Annual_Summary.xls,Sun Aug 28 00:01:00 EDT 2011,[NPCC],"Mid-Hudson, New York",N/A,180000,,Tue Aug 30 00:01:00 EDT 2011
247,2011_Annual_Summary.xls,Sun Aug 28 02:58:00 EDT 2011,[RFC],Eastern and Northeastern Pennsylvania,110,284000,,Tue Aug 30 02:58:00 EDT 2011
248,2011_Annual_Summary.xls,Sun Aug 28 00:30:00 EDT 2011,[RFC],Northern and Central New Jersey,N/A,650000,,Tue Aug 30 00:30:00 EDT 2011
249,2011_Annual_Summary.xls,Sun Aug 28 00:23:00 EDT 2011,[RFC],New Jersey,500,665000,,Tue Aug 30 00:23:00 EDT 2011
250,2011_Annual_Summary.xls,Sun Aug 28 20:55:00 EDT 2011,[WECC],"Calapooya Substation, Oregon",0,0,,Sun Aug 28 23:39:00 EDT 2011
251,2011_Annual_Summary.xls,Wed Aug 31 12:52:00 EDT 2011,[RFC],Southwest Ohio,0,0,,Wed Aug 31 12:52:00 EDT 2011
253,2011_Annual_Summary.xls,Thu Sep 01 08:13:00 EDT 2011,[WECC],"Graham Substaion, Washington",N/A,,,Thu Sep 01 16:00:00 EDT 2011
254,2011_Annual_Summary.xls,Sat Sep 03 14:00:00 EDT 2011,[RFC],"Southeast Lower Peninsula, Michigan",UNK,105000,,Thu Sep 08 18:00:00 EDT 2011
255,2011_Annual_Summary.xls,Mon Sep 05 16:30:00 EDT 2011,[SERC],Alabama; Georgia,177,53295,,Wed Sep 07 15:45:00 EDT 2011
256,2011_Annual_Summary.xls,Wed Sep 07 00:08:00 EDT 2011,[NPCC],Western Connecticut; New York,0,0,,Wed Sep 07 10:50:00 EDT 2011
257,2011_Annual_Summary.xls,Thu Sep 08 15:28:00 EDT 2011,[WECC],Arizona; California,"7,000",2000000,,Sat Sep 10 15:30:00 EDT 2011
258,2011_Annual_Summary.xls,Thu Sep 08 19:53:00 EDT 2011,[WECC],"Collins Substation, Tacoma, Washington",N/A,,,Fri Sep 09 16:00:00 EDT 2011
259,2011_Annual_Summary.xls,Mon Sep 12 09:15:00 EDT 2011,[RFC],"English Creek, New Jersey",0,0,,Mon Sep 12 15:30:00 EDT 2011
260,2011_Annual_Summary.xls,Tue Sep 13 11:43:00 EDT 2011,[WECC],"Lacamas Substation, Roy, Washington",N/A,,,Wed Sep 14 16:00:00 EDT 2011
261,2011_Annual_Summary.xls,Tue Sep 13 14:03:00 EDT 2011,[NPCC],"Saranac, New York",N/A,0,,Tue Sep 13 18:21:00 EDT 2011
262,2011_Annual_Summary.xls,Wed Sep 14 09:00:00 EDT 2011,[WECC],"Salt Lake County, Utah",0,0,,Wed Sep 14 14:00:00 EDT 2011
263,2011_Annual_Summary.xls,Tue Sep 20 12:55:00 EDT 2011,[WECC],"Lacamas Substaion, Washington",N/A,,,Tue Sep 20 17:00:00 EDT 2011
264,2011_Annual_Summary.xls,Wed Sep 21 10:30:00 EDT 2011,[RFC],"Hockessin, Delaware",0,0,,Wed Sep 21 10:30:00 EDT 2011
265,2011_Annual_Summary.xls,Wed Sep 21 14:37:00 EDT 2011,,Puerto Rico,600,319616,,Wed Sep 21 15:47:00 EDT 2011
266,2011_Annual_Summary.xls,Thu Sep 22 14:50:00 EDT 2011,[RFC],"Montgomery County, Ohio",N/A,0,,Thu Sep 22 14:51:00 EDT 2011
267,2011_Annual_Summary.xls,Fri Sep 23 09:04:00 EDT 2011,[NPCC],"North Haven, Connecticut",0,0,,Fri Sep 23 09:04:00 EDT 2011
268,2011_Annual_Summary.xls,Sat Sep 24 16:17:00 EDT 2011,[WECC],"Collins Substation, Tacoma, Washington",N/A,,,Sun Sep 25 16:00:00 EDT 2011
269,2011_Annual_Summary.xls,Mon Sep 26 10:15:00 EDT 2011,[RFC],"McKee City, New Jersey",0,0,,Mon Sep 26 10:15:00 EDT 2011
270,2011_Annual_Summary.xls,Thu Sep 29 05:00:00 EDT 2011,[TRE],"Houston metro area, Texas",N/A,65000,,Fri Sep 30 06:00:00 EDT 2011
271,2011_Annual_Summary.xls,Wed Sep 28 09:30:00 EDT 2011,[NPCC],"Watertown, Connecticut",N/A,,,Wed Sep 28 13:00:00 EDT 2011
272,2011_Annual_Summary.xls,Wed Sep 28 14:59:00 EDT 2011,[RFC],"Dorothy, New Jersey",0,0,,Wed Sep 28 14:59:00 EDT 2011
273,2011_Annual_Summary.xls,Wed Sep 28 16:41:00 EDT 2011,[RFC],"Bethany Beach, Delaware",0,0,,Wed Sep 28 16:41:00 EDT 2011
274,2011_Annual_Summary.xls,Thu Sep 29 18:44:00 EDT 2011,[WECC],"Collins Substation, Tacoma, Washington",N/A,,,Fri Sep 30 16:00:00 EDT 2011
275,2011_Annual_Summary.xls,Fri Sep 30 08:22:00 EDT 2011,[RFC],"Wilmington, Delaware",0,0,,Fri Sep 30 08:22:00 EDT 2011
277,2011_Annual_Summary.xls,Thu Oct 06 11:07:00 EDT 2011,[WECC],"Oquirrh Substation, Utah",0,0,,Thu Oct 06 11:07:00 EDT 2011
278,2011_Annual_Summary.xls,Fri Oct 07 08:04:00 EDT 2011,[WECC],"Olympic Pipeline, Spanaway, Washington",N/A,,,Fri Oct 07 16:00:00 EDT 2011
279,2011_Annual_Summary.xls,Fri Oct 14 14:20:00 EDT 2011,[RFC],"English Creek, New Jersey",0,0,,Fri Oct 14 14:20:00 EDT 2011
280,2011_Annual_Summary.xls,Mon Oct 17 03:34:00 EDT 2011,[RFC],"Seat Pleasant, Maryland",0,0,,Mon Oct 17 10:42:00 EDT 2011
281,2011_Annual_Summary.xls,Mon Oct 17 15:44:00 EDT 2011,[RFC],Southwest Ohio,7,2000,,Mon Oct 17 15:44:00 EDT 2011
282,2011_Annual_Summary.xls,Tue Oct 18 03:45:00 EDT 2011,[RFC],"Holmesburg Substation, Philadelphia, Pennsylvania",0,0,,Tue Oct 18 05:25:00 EDT 2011
283,2011_Annual_Summary.xls,Thu Oct 20 07:15:00 EDT 2011,[RFC],"McKee, New Jersey",0,0,,Thu Oct 20 07:15:00 EDT 2011
284,2011_Annual_Summary.xls,Mon Oct 24 23:37:00 EDT 2011,[RFC],"Holmesburg Substation, Philadelphia, Pennsylvania",0,0,,Wed Oct 26 23:00:00 EDT 2011
285,2011_Annual_Summary.xls,Wed Oct 26 05:00:00 EDT 2011,[WECC],"Denver; Ft. Collins, Colorado",UNK,204000,,Thu Oct 27 15:00:00 EDT 2011
286,2011_Annual_Summary.xls,Thu Oct 27 01:00:00 EDT 2011,[RFC],"Munster, Indiana",N/A,,,Thu Oct 27 02:36:00 EDT 2011
287,2011_Annual_Summary.xls,Sat Oct 29 08:59:00 EDT 2011,[RFC],Pennsylvania,UNK,312359,,Mon Nov 07 19:58:00 EST 2011
288,2011_Annual_Summary.xls,Sat Oct 29 08:59:00 EDT 2011,[RFC],Pennsylvania,UNK,50000,,Mon Nov 07 15:00:00 EST 2011
289,2011_Annual_Summary.xls,Sat Oct 29 09:59:00 EDT 2011,[RFC],Northwest and Central New Jersey,UNK,379000,,Mon Nov 07 13:00:00 EST 2011
290,2011_Annual_Summary.xls,Sat Oct 29 11:18:00 EDT 2011,[NPCC],Southeast New York,UNK,161151,,Fri Nov 04 00:00:00 EDT 2011
291,2011_Annual_Summary.xls,Sat Oct 29 12:57:00 EDT 2011,[RFC],"Harrisburg, Lehigh Valley, Lancaster Region Pennsylvania",UNK,146721,,Thu Nov 03 23:00:00 EDT 2011
292,2011_Annual_Summary.xls,Sat Oct 29 14:00:00 EDT 2011,[RFC],Southeast Pennsylvania,UNK,109335,,
293,2011_Annual_Summary.xls,Sat Oct 29 14:30:00 EDT 2011,[RFC],New Jersey,125,197000,,Sun Nov 06 12:00:00 EST 2011
294,2011_Annual_Summary.xls,Sat Oct 29 15:00:00 EDT 2011,[NPCC],"Mid-Hudson Valley Region, New York",N/A,145000,,Wed Nov 02 08:15:00 EDT 2011
295,2011_Annual_Summary.xls,Sat Oct 29 16:14:00 EDT 2011,[NPCC],Connecticut; Maine; Massachusetts; New Hampshire; Rhode Island,UNK,1418100,,Mon Nov 07 16:00:00 EST 2011
296,2011_Annual_Summary.xls,Sat Oct 29 16:16:00 EDT 2011,[NPCC],New York City area,UNK,50000,,Wed Nov 02 21:30:00 EDT 2011
297,2011_Annual_Summary.xls,Sat Oct 29 20:00:00 EDT 2011,,New Jersey; New York,N/A,74000,,Mon Oct 31 20:00:00 EDT 2011
299,2011_Annual_Summary.xls,Fri Nov 04 10:46:00 EDT 2011,[WECC],"Sweetwater County, Wyoming",0,0,,Fri Nov 04 10:46:00 EDT 2011
300,2011_Annual_Summary.xls,Sun Nov 13 11:30:00 EST 2011,[NPCC],"Cate Road, Deerfield, New Hampshire",0,0,,Sun Nov 13 12:00:00 EST 2011
301,2011_Annual_Summary.xls,Mon Nov 14 14:24:00 EST 2011,[RFC],"McKee, New Jersey",0,0,,Mon Nov 14 14:24:00 EST 2011
302,2011_Annual_Summary.xls,Tue Nov 22 23:16:00 EST 2011,[RFC],Indiana,0,0,,Tue Nov 22 23:16:00 EST 2011
303,2011_Annual_Summary.xls,Wed Nov 30 10:00:00 EST 2011,[WECC],"Orchard Substation, Washington",0,0,,Wed Nov 30 11:00:00 EST 2011
304,2011_Annual_Summary.xls,Wed Nov 30 16:56:00 EST 2011,[WECC],"City of Los Angeles, California",UNK,150000,,Fri Dec 02 10:00:00 EST 2011
306,2011_Annual_Summary.xls,Thu Dec 01 00:45:00 EST 2011,[WECC],Southern California,UNK,91690,,Wed Dec 07 21:00:00 EST 2011
307,2011_Annual_Summary.xls,Thu Dec 01 03:29:00 EST 2011,[WECC],Northern California,300,100000,,Fri Dec 02 13:05:00 EST 2011
308,2011_Annual_Summary.xls,Thu Dec 01 10:00:00 EST 2011,[WECC],Wasatch Front Area Utah,UNK,60000,,Fri Dec 02 13:11:00 EST 2011
309,2011_Annual_Summary.xls,Fri Dec 02 16:15:00 EST 2011,[TRE],Rusk County Texas,N/A,,,Fri Dec 02 20:30:00 EST 2011
310,2011_Annual_Summary.xls,Mon Dec 05 14:00:00 EST 2011,[WECC],"Tacoma, Washington",N/A,,,Tue Dec 06 17:00:00 EST 2011
311,2011_Annual_Summary.xls,Tue Dec 06 08:00:00 EST 2011,[MRO],"Bismarck-Mandan, North Dakota",155,34500,,Tue Dec 06 20:00:00 EST 2011
312,2011_Annual_Summary.xls,Tue Dec 06 17:38:00 EST 2011,[RFC],"Montague, Michigan",0,0,,Wed Dec 07 11:04:00 EST 2011
313,2011_Annual_Summary.xls,Wed Dec 07 19:29:00 EST 2011,[SERC],Central Virginia,240,60000,,Wed Dec 07 22:57:00 EST 2011
314,2011_Annual_Summary.xls,Thu Dec 08 08:45:00 EST 2011,[WECC],"Tacoma, Washington",N/A,,,Thu Dec 08 16:30:00 EST 2011
315,2011_Annual_Summary.xls,Tue Dec 13 03:19:00 EST 2011,[RFC],Clinton County Ohio,N/A,0,,Wed Dec 14 03:19:00 EST 2011
316,2011_Annual_Summary.xls,Mon Dec 19 08:48:00 EST 2011,[WECC],"Croft Substation, Tacoma, Washington",N/A,,,Mon Dec 19 16:00:00 EST 2011
317,2011_Annual_Summary.xls,Tue Dec 20 07:45:00 EST 2011,[WECC],"Sweet Home, Oregon",12,2500,,Tue Dec 20 08:45:00 EST 2011
318,2011_Annual_Summary.xls,Tue Dec 20 09:30:00 EST 2011,[WECC],"Tacoma, Washington",N/A,,,Tue Dec 20 09:31:00 EST 2011
319,2011_Annual_Summary.xls,Wed Dec 21 10:30:00 EST 2011,[WECC],"Boise, Idaho",0,0,,Wed Dec 21 10:30:00 EST 2011
320,2011_Annual_Summary.xls,Sat Dec 31 21:26:00 EST 2011,[WECC],"Tacoma, Washington",N/A,,,Sat Dec 31 21:26:00 EST 2011
3,2010_Annual_Summary.xls,Wed Jan 06 06:00:00 EST 2010,,Southwest Louisiana,Made Public Appeals,,,
4,2010_Annual_Summary.xls,Mon Jan 11 03:45:00 EST 2010,"[FRCC, SERC]",Northern and Central Florida,Interruptible Load Shed/Made Public Appeals,,,
5,2010_Annual_Summary.xls,Mon Jan 18 11:30:00 EST 2010,[WECC],Northern and Central California,Severe Storm,290,1700000,
6,2010_Annual_Summary.xls,Tue Jan 19 07:30:00 EST 2010,[WECC],San Francisco,Severe Storm,300,30000,
7,2010_Annual_Summary.xls,Tue Jan 19 02:30:00 EST 2010,,San Diego and Orange Counties,Severe Storm,2650,50000,
8,2010_Annual_Summary.xls,Wed Jan 20 01:00:00 EST 2010,[WECC],"City of Los Angeles, California",Severe Storm,,147223,
9,2010_Annual_Summary.xls,Thu Jan 28 00:00:00 EST 2010,,Oklahoma,Ice Storm,,68705,
11,2010_Annual_Summary.xls,Mon Feb 01 02:32:00 EST 2010,[SPP],Oklahoma,Ice Storm/Electrical System Separation,30,0,
12,2010_Annual_Summary.xls,Fri Feb 05 03:00:00 EST 2010,[RFC],Southern NJ,Winter Storm,,221000,
13,2010_Annual_Summary.xls,Fri Feb 05 06:48:00 EST 2010,[SERC],North and South Carolina,Winter Storm,500,74000,
14,2010_Annual_Summary.xls,Fri Feb 05 07:00:00 EST 2010,[RFC],"District of Columbia, Prince Georges and Montgomery Co. MD",Winter Storm,,97651,
15,2010_Annual_Summary.xls,Fri Feb 05 10:30:00 EST 2010,[RFC],Southwestern Pennsylvania,Winter Storm,,57000,
16,2010_Annual_Summary.xls,Fri Feb 05 11:30:00 EST 2010,,"Indiana, Ohio, W. Virginia and Virginia",Winter Storm,,102225,
17,2010_Annual_Summary.xls,Sat Feb 06 02:30:00 EST 2010,[SERC],"Virginia, North Carolina",Winter Storm,600,104736,
18,2010_Annual_Summary.xls,Sat Feb 06 08:00:00 EST 2010,[RFC],Delmarva Peninsula,Winter Storm,,58491,
19,2010_Annual_Summary.xls,Tue Feb 09 06:00:00 EST 2010,,Southeastern Pennsylvania,Winter Storm,,223000,
20,2010_Annual_Summary.xls,Thu Feb 11 00:00:00 EST 2010,[TRE],Dallas/Fort Worth and East Texas,Winter Storm,,500000,
21,2010_Annual_Summary.xls,Fri Feb 12 05:00:00 EST 2010,,"East Texas, Western Arkansas, Northern Lousiania",Winter Storm,,52999,
22,2010_Annual_Summary.xls,Sun Feb 14 10:00:00 EST 2010,[RFC],Western Pennsylvania nd Northeast Central WV,Winter Storm,900,190000,
23,2010_Annual_Summary.xls,Fri Feb 19 08:30:00 EST 2010,[WECC],"San Joaquin Field Division/Bakersfield, CA",Firm System Load Shed,1000,,
24,2010_Annual_Summary.xls,Tue Feb 23 10:00:00 EST 2010,[NPCC],Upstate New York,Winter Storm,,150000,
25,2010_Annual_Summary.xls,Thu Feb 25 00:01:00 EST 2010,[NPCC],"Southeastern New York, Northern New Jersey",Winter Storm,,65000,
26,2010_Annual_Summary.xls,Thu Feb 25 05:00:00 EST 2010,,New York City,Winter Storm,,55000,
27,2010_Annual_Summary.xls,Thu Feb 25 11:53:00 EST 2010,[NPCC],Southern Maine and New Hampshire,Winter Storm,510,509606,
29,2010_Annual_Summary.xls,Sat Mar 13 01:00:00 EST 2010,[RFC],Southeasten Pennsylvania,High Winds and rain,,177528,
30,2010_Annual_Summary.xls,Sat Mar 13 00:00:00 EST 2010,[NPCC],Connecticut,High Winds and Rain,50,50246,
31,2010_Annual_Summary.xls,Sat Mar 13 03:00:00 EST 2010,[NPCC],Long Island,High Winds and Rain,,153000,
32,2010_Annual_Summary.xls,Sat Mar 13 04:00:00 EST 2010,[RFC],Central New Jersey and Northern New Jersey,High Winds and Flooding,,180000,
33,2010_Annual_Summary.xls,Sat Mar 13 06:00:00 EST 2010,[RFC],"Southern, Central and Northern New Jersey",High Winds and Rain,100,360000,
34,2010_Annual_Summary.xls,Sat Mar 13 06:00:00 EST 2010,[NPCC],New York City and Westchester County,High Winds and Rain,,173000,
35,2010_Annual_Summary.xls,Wed Mar 31 11:59:00 EDT 2010,[WECC],San Diego and Orange Counties,Shed Firm Load,324,290000,
36,2010_Annual_Summary.xls,Wed Mar 31 11:59:00 EDT 2010,[WECC],San Diego,Shed Firm Load,324,,
38,2010_Annual_Summary.xls,Fri Apr 16 05:15:00 EDT 2010,[RFC],Southwestern Pennsylvania,Severe Thunderstorms,15,120000,
41,2010_Annual_Summary.xls,Wed Apr 21 03:05:00 EDT 2010,[SERC],"Iberville, Parish, Louisiana",Generator Tripped,,,
42,2010_Annual_Summary.xls,Tue Apr 27 02:55:00 EDT 2010,[SERC],"Rocky Mount, NC",Transmission System Interruption,,29376,
44,2010_Annual_Summary.xls,Sun May 02 02:40:00 EDT 2010,[SERC],Tennessee and Mississippi,Thunderstorms,,50500,
45,2010_Annual_Summary.xls,Tue May 18 08:15:00 EDT 2010,[WECC],Central California,Breakers Tripped,318,,
